ID GESAC;UF;Cod_IBGE;MunicÍpio;Área;Estabelecimento;Tipologia;Situação;Tipo_Contrato
40546;MS;5004908;Jaraguari;Rural;Fab/Dtceajgi  Cindacta2;Posto de Fronteira;Instalado;GESAC
40549;MS;5003702;Dourados;Rural;Eb/Comando Da 4 Brigada De Cavalaria Mecanizada;Posto de Fronteira;Instalado;GESAC
40551;MS;5003207;Corumbá;Urbano;Eb/3 Companhia De Fronteira E Forte Coimbra;Posto de Fronteira;Instalado;GESAC
40552;MS;5003207;Corumbá;Urbano;Mb/Capitania Fluvial Do Pantanal;Posto de Fronteira;Instalado;GESAC
40554;MS;5002704;Campo Grande;Urbano;Afcn Sao Joao Batista  Mukando Kandongo;Associação Comunitária;Instalado;GESAC
40555;MS;5002704;Campo Grande;Urbano;Estação Rádio Transceptora MS/1;Posto de Fronteira;Instalado;GESAC
40556;MS;5002100;Bela Vista;Urbano;Eb/Parque Historico Col Mil Dourados;Posto de Fronteira;Instalado;GESAC
40560;MG;3170305;Umburatiba;Rural;EM COLATINA GONCALVES DE SOUZA;Escola;Instalado;GESAC
40562;MG;3169356;Três Marias;Rural;Fab/Destacamento De Controle Do Espaco Aereo  Tres Marias;Posto de Fronteira;Instalado;GESAC
40563;MG;3167509;Simão Pereira;Urbano;EM MAL ARTHUR DA COSTA E SILVA;Escola;Pendência na Aceitação (Instalação);GESAC
40564;MG;3167202;Sete Lagoas;Urbano;Kit - Caiccentro De Atencao A Crianca E Adolescente;Telecentro;Instalado;GESAC
40567;MG;3161106;São Francisco;Urbano;QUILOMBO BURITI DO MEIO ASSOCIACAO COMUNITARIA DE BURITI DO MEIO;Quilombola;Instalado;GESAC
40576;MG;3151701;Poço Fundo;Rural;EM JUCA ALVES;Escola;Instalado;GESAC
40579;MG;3150539;Pingo-d'Água;Urbano;EM VER JOAO GONZAGA DOS REIS;Escola;Instalado;GESAC
40589;MG;3146305;Padre Paraíso;Rural;EM DOM JOSE DE HAAS;Escola;Instalado;GESAC
40594;MG;3144300;Nanuque;Rural;Kit - Escola Profissionalizante;Telecentro;Instalado;GESAC
40609;MG;3133303;Itaobim;Rural;EM DO SAO JOAO;Escola;Instalado;GESAC
40613;MG;3130507;Ilicínea;Urbano;POLO UAB ILICINEA;UAB;Instalado;GESAC
40614;MG;3129608;Ibiaí;Rural;EM BOA VISTA;Escola;Instalado;GESAC
40615;MG;3129202;Heliodora;Urbano;ESCOLA MUNICIPAL BARBARA HELIODORA;Escola;Instalado;GESAC
40624;MG;3121704;Diogo de Vasconcelos;Rural;EM DO POV DE BELA VISTA;Escola;Instalado;GESAC
40627;MG;3120508;Cristina;Rural;EM CORONEL FRANCISCO MOREIRA DA COSTA;Escola;Instalado;GESAC
40632;MG;3117009;Comercinho;Rural;ESCOLA FAMILIA AGRICOLA VIDA COMUNITARIA;Escola;Instalado;GESAC
40634;MG;3116605;Cláudio;Rural;CONSELHO DE DESENVOLVIMENTO COMUNITARIO MONSENHOR JOAO ALEXANDRE;Telecentro;Instalado;GESAC
40636;MG;3115300;Cataguases;Urbano;EM BOAVENTURA ABRITTA;Escola;Instalado;GESAC
40639;MG;3113503;Carbonita;Rural;ESCOLA MUNICIPAL NUCLEO DA ESTIVA;Escola;Instalado;GESAC
40641;MG;3111606;Campos Gerais;Urbano;POLO UAB CAMPOS GERAIS;UAB;Instalado;GESAC
40645;MG;3109303;Buritis;Urbano;POLO UAB CENTRO DE FORMACAO E APERFEICOAMENTO DE BURITIS/MG;UAB;Instalado;GESAC
40652;MG;3105608;Barbacena;Rural;EM CEL JOSE MAXIMO;Escola;Instalado;GESAC
40659;MG;3105202;Bandeira;Rural;EM RAQUEL ALVES PORTO;Escola;Instalado;GESAC
40661;MG;3104502;Arinos;Rural;Assentamento Bora;Assentamento;Instalado;GESAC
40663;MG;3153509;Alto Jequitibá;Rural;Kit - Em Lindolfo M0Reira Bastos;Escola;Instalado;GESAC
40669;MA;2111300;São Luís;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Sao Luiz;Posto de Fronteira;Instalado;GESAC
40673;MA;2110104;Santa Quitéria do Maranhão;Urbano;Estacao Digital  Centro De Defesa E Promocao Dos Direitos Da Cidadania;CRAS;Instalado;GESAC
40676;MA;2106805;Mirinzal;Rural;UEB SANTA MONICA;Escola;Instalado;GESAC
40679;MA;2106300;Magalhães de Almeida;Urbano;Secretaria Municipal De Assistencia Social;Outros;Instalado;GESAC
40680;MA;2105807;Lago do Junco;Rural;ESCOLA FAMILIA AGRICOLA ANTONIO FONTINELE DE LAGO DO JUNCO;Escola;Instalado;GESAC
40681;MA;2105807;Lago do Junco;Rural;CENTRO FAMILIAR DE FORMACAO POR ALTERNANCIA MANOEL MONTEIRO;Escola;Instalado;GESAC
40685;MA;2105302;Imperatriz;Urbano;Mb/Agencia Da Capitania Dos Portos Em Imperatriz;Posto de Fronteira;Instalado;GESAC
40687;MA;2105005;Humberto de Campos;Rural;Mb/Radio Farol Santana;Posto de Fronteira;Instalado;GESAC
40688;MA;2104909;Guimarães;Rural;UEB MATEUS AVELAR;Escola;Instalado;GESAC
40691;MA;2104503;Governador Archer;Urbano;UE JOSE LOURENCO;Escola;Instalado;GESAC
40692;MA;2104081;Fernando Falcão;Rural;ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO JOSE DOS SANTOS;Escola;Instalado;GESAC
40694;MA;2103109;Cedral;Rural;ESCOLA MUNICIPAL VEREADOR JESONIAS SILVA;Escola;Instalado;GESAC
40695;MA;2102507;Cajari;Urbano;Telecentro Da Pesca Mare  Cajari  Ma;Pescadores;Instalado;GESAC
40708;GO;5201702;Aragarças;Urbano;Eb/58 Batalhao De Infantaria Motorizado;Posto de Fronteira;Instalado;GESAC
40710;GO;5200555;Alto Horizonte;Urbano;Kit - Biblioteca Municipal;Biblioteca;Instalado;GESAC
40714;ES;3204955;São Roque do Canaã;Rural;EMEIEF LUIZ MONICO;Escola;Instalado;GESAC
40719;ES;3204609;Santa Teresa;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Santa Teresa;Posto de Fronteira;Instalado;GESAC
40720;ES;3204500;Santa Leopoldina;Rural;EMEF MILTON CORTELETTI;Escola;Instalado;GESAC
40721;ES;3204401;Rio Novo do Sul;Rural;EEEFM VIRGINIA NOVA;Escola;Instalado;GESAC
40723;ES;3204104;Pinheiros;Rural;EPMEF ANTONIO BRUNELLI;Escola;Instalado;GESAC
40724;ES;3203502;Montanha;Urbano;EMEF PEDRO PALACIOS;Escola;Instalado;GESAC
40728;ES;3203304;Mantenópolis;Urbano;POLO UAB MANTENOPOLIS;UAB;Instalado;GESAC
40729;ES;3203163;Laranja da Terra;Rural;EMEIEF LARANJA DA TERRA;Escola;Instalado;GESAC
40731;ES;3202108;Ecoporanga;Urbano;POLO UAB ECOPORANGA;UAB;Instalado;GESAC
40732;ES;3201902;Domingos Martins;Urbano;POLO UAB DOMINGOS MARTINS;UAB;Instalado;GESAC
40735;ES;3201605;Conceição da Barra;Rural;Associacao Dos Produtores Do Assent Pontal Jundia;Assentamento;Instalado;GESAC
40736;ES;3201100;Bom Jesus do Norte;Urbano;KIT - POLO UAB EPG ANTONIO HONORIO;UAB;Instalado;GESAC
40741;CE;2313500;Trairi;Urbano;PIO RODRIGUES CENTRO EDUCACIONAL;Escola;Instalado;GESAC
40750;CE;2311801;Russas;Rural;CID CEFET CE RUSSAS;Telecentro;Instalado;GESAC
40751;CE;2311801;Russas;Rural;CID CEFET CE RUSSAS;Telecentro;Instalado;GESAC
40757;CE;2310902;Piquet Carneiro;Rural;Cid  Cefet Ce  Piquet Carneiro;Outros;Instalado;GESAC
40764;CE;2308104;Mauriti;Rural;Telecentro Coep Anaua  Associacao Comunitaria De Anaua;Telecentro;Instalado;GESAC
40765;CE;2307502;Lavras da Mangabeira;Urbano;FRANCISCO ASSIS DE SOUSA EEF;Escola;Instalado;GESAC
40767;CE;2307254;Jijoca de Jericoacoara;Rural;NOSSA SRA DA CONSOLACAO EMEF;Escola;Instalado;GESAC
40774;CE;2306405;Itapipoca;Rural;Cid  Cefet Ce  Itapipoca;Outros;Instalado;GESAC
40775;CE;2306108;Irauçuba;Urbano;Kit - Centro De Educacao Complementar;Telecentro;Instalado;GESAC
40777;CE;2305100;Guaramiranga;Urbano;Prefeitura Municipal De Guaramiranga;Instituição Pública;Instalado;GESAC
40787;CE;2302701;Campos Sales;Urbano;Kit - Cras/Casa Do Cidadao;CRAS;Instalado;GESAC
40791;CE;2302107;Baturité;Rural;MARIA DE LOURDES DA SILVEIRA EEFMUN;Escola;Instalado;GESAC
40797;CE;2301208;Aracoiaba;Rural;Cid  Cefet Ce  Aracoiaba;Outros;Instalado;GESAC
40801;BA;2932002;Uauá;Rural;ESC MUNICIPAL IZAURA EDVIRGENS CARDOSO;Escola;Instalado;GESAC
40802;BA;2931905;Tucano;Rural;ESCOLA MUNICIPAL JOSE VALDIR DE SANTANA;Escola;Instalado;GESAC
40803;BA;2931202;Taperoá;Urbano;Colonia de Pescadores e Aquicultores Z53 - Telecentro Da Pesca Mare;Pescadores;Instalado;GESAC
40804;BA;2930758;Sítio do Mato;Rural;ASSOCIACAO AGROPASTORIL QUILOMBOLA DE MANGAL BARRO VERMELHO E TALISMA;Quilombola;Instalado;GESAC
40808;BA;2928802;Santo Estêvão;Rural;ESCOLA MUNICIPAL PROFESSORA AUTA PEREIRA DE AZEVEDO;Escola;Instalado;GESAC
40809;BA;2928109;Santa Maria da Vitória;Rural;ESCOLA JULIO FRANCISCO DOS SANTOS;Escola;Instalado;GESAC
40812;BA;2927200;Ruy Barbosa;Rural;COL DEMOCRATICO MUL PROF OLIVIA OLIVEIRA SOUZA;Escola;Instalado;GESAC
40813;BA;2925303;Porto Seguro;Rural;Fab/Aeroporto De Porto Seguro  Dtceapps;Posto de Fronteira;Instalado;GESAC
40814;BA;2925303;Porto Seguro;Urbano;COLEGIO MUNICIPAL PROFESSOR ALVARO HENRIQUE DOS SANTOS;Escola;Instalado;GESAC
40815;BA;2925204;Pojuca;Rural;NUCLEO EDUCACIONAL PEDRO LEAL CARDOSO;Escola;Instalado;GESAC
40818;BA;2923704;Paratinga;Urbano;POLO UAB PARATINGA;UAB;Instalado;GESAC
40823;BA;2922102;Mundo Novo;Urbano;POLO UAB ESCOLA POLIVALENTE DE MUNDO NOVO;UAB;Instalado;GESAC
40824;BA;2921906;Mucugê;Rural;ESCOLA MUNICIPAL DE 1º GRAU BENJAMIN ALENCAR;Escola;Instalado;GESAC
40827;BA;2920601;Maragogipe;Urbano;DEA/SAIC/MMA FUNDACAO VOVO DO MANGUE;Telecentro;Instalado;GESAC
40828;BA;2920205;Malhada;Rural;COLEGIO SAO SEBASTIAO;Escola;Instalado;GESAC
40833;BA;2917334;Iuiú;Rural;CENTRO EDUCACIONAL LUCINDA REBINATO;Escola;Instalado;GESAC
40836;BA;2916005;Itanhém;Rural;KIT - ESCOLA MUNICIPAL PROFESSOR JOSE ALVES DE SOUZA;Escola;Instalado;GESAC
40838;BA;2915601;Itamaraju;Urbano;POLO UAB ITAMARAJU;UAB;Instalado;GESAC
40839;BA;2915502;Itajuípe;Urbano;PROFESSOR DIOGENES VINHAES - ESC MUN;Escola;Instalado;GESAC
40842;BA;2914109;Ipupiara;Urbano;POLO UAB IPUPIARA;UAB;Instalado;GESAC
40844;BA;2913705;Inhambupe;Urbano;ESCOLA MUNICIPAL PROFA AMALIA MAGALHAES;Escola;Instalado;GESAC
40846;BA;2911402;Glória;Rural;EE - COLEGIO ESTADUAL INDIGENA SANTA RITA DE CASSIA - FAZ GLORIA;Escola;Instalado;GESAC
40849;BA;2909109;Coribe;Rural;ESCOLA MUNICIPAL RAIMUNDO LULA TEIXEIRA;Escola;Instalado;GESAC
40850;BA;2907103;Carinhanha;Urbano;POLO UAB CARINHANHA;UAB;Instalado;GESAC
40851;BA;2906907;Caravelas;Urbano;Mb/Radio Farol Abrolhos;Posto de Fronteira;Instalado;GESAC
40852;BA;2906600;Candiba;Urbano;COLEGIO MUNICIPAL AURELINO JOSE DE OLIVEIRA;Escola;Instalado;GESAC
40853;BA;2906501;Candeias;Rural;ESCOLA MUNICIPAL IVONICE COSTA SOTERO;Escola;Instalado;GESAC
40858;BA;2903805;Boa Vista do Tupim;Rural;COLEGIO MUNICIPAL RAFAEL CINCURA;Escola;Instalado;GESAC
40861;BA;2902500;Baianópolis;Rural;ESCOLA JOSE ALVES SOBRINHO;Escola;Instalado;GESAC
40863;BA;2901502;Anguera;Rural;ESCOLA MUNICIPAL LEONCIO HORACIO DE ALMEIDA;Escola;Instalado;GESAC
40864;BA;2901304;Andaraí;Urbano;ESCOLA MUNICIPAL AMPHILOPHIO DA SILVA GONDIM;Escola;Instalado;GESAC
40867;AP;1600808;Vitória do Jari;Urbano;POLO UAB EM FRANCISCA DE FREITAS ARAUJO;UAB;Instalado;GESAC
40870;AP;1600550;Pracuúba;Urbano;Kit - Mc Kit Telecentro Comunitario De Pracuuba;Telecentro;Instalado;GESAC
40871;AP;1600535;Porto Grande;Urbano;Kit - Telecentro Comunitario;Telecentro;Instalado;GESAC
40873;AP;1600154;Pedra Branca do Amapari;Rural;ESCOLA FAMILIA AGRICOLA DA PERIMETRAL NORTE;Escola;Instalado;GESAC
40874;AP;1600501;Oiapoque;Rural;ESC INDIGENA EST JORGE IAPARRA;Escola;Instalado;GESAC
40875;AP;1600501;Oiapoque;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Oiapoque;Posto de Fronteira;Instalado;GESAC
40876;AP;1600501;Oiapoque;Urbano;Eb/1 Cia Especial De Fronteira  3 Bis;Posto de Fronteira;Instalado;GESAC
40877;AP;1600501;Oiapoque;Rural;POLO BASE DE SAUDE INDIGENA MANGA;Unidade de Saúde;Instalado;GESAC
40879;AP;1600303;Macapá;Urbano;Eb/6 Delegacia Do Servico Militar Da 28 Csm;Posto de Fronteira;Instalado;GESAC
40881;AP;1600303;Macapá;Rural;Fab/Destacamento De Controle Do Espaco Aereo  Mq;Posto de Fronteira;Instalado;GESAC
40882;AP;1600253;Itaubal;Urbano;Kit - Mc Kit Biblioteca Ambiental De Itaubal;Biblioteca;Instalado;GESAC
40883;AP;1600204;Calçoene;Urbano;Kit - Mc Kit Secretaria Municipal De Educacao E Cultura;Telecentro;Instalado;GESAC
40885;AM;1304203;Tefé;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Tefe;Posto de Fronteira;Instalado;GESAC
40886;AM;1304203;Tefé;Urbano;Eb/Comando Da 16 Brigada De Infantaria De Selva;Posto de Fronteira;Instalado;GESAC
40887;AM;1304203;Tefé;Urbano;Eb/16 Base Logistica;Posto de Fronteira;Instalado;GESAC
40888;AM;1304203;Tefé;Urbano;Eb/17 Batalhao De Infantaria De Selva;Posto de Fronteira;Instalado;GESAC
40889;AM;1304203;Tefé;Urbano;Mb/Agencia Fluvial De Tefe;Posto de Fronteira;Instalado;GESAC
40891;AM;1304062;Tabatinga;Rural;ESCO MUN INDIGENA AEGACU DECATUCU;Escola;Instalado;GESAC
40892;AM;1304062;Tabatinga;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Tabatinga;Posto de Fronteira;Instalado;GESAC
40893;AM;1304062;Tabatinga;Urbano;Eb/Hospital De Guarnicao Detabatinga;Posto de Fronteira;Instalado;GESAC
40894;AM;1304062;Tabatinga;Urbano;Eb/Comando De Fronteira Solimoes E 8 Batalhao De Infantaria De Selva;Posto de Fronteira;Instalado;GESAC
40895;AM;1304062;Tabatinga;Urbano;Eb/1 Pelotao Especial De Fronteira  8 Bis;Posto de Fronteira;Instalado;GESAC
40897;AM;1304062;Tabatinga;Urbano;Eb/3 Pelotao Especial De Fronteira  8 Bis;Posto de Fronteira;Instalado;GESAC
40898;AM;1304062;Tabatinga;Rural;Eb/4 Pelotao Especial De Fronteira  8 Bis  Estirao Do Equador  Atalaia D;Posto de Fronteira;Instalado;GESAC
40899;AM;1304062;Tabatinga;Urbano;Mb/Capitania Fluvial De Tabatinga;Posto de Fronteira;Instalado;GESAC
40900;AM;1303809;São Gabriel da Cachoeira;Urbano;Nucleo De Estudos Superiores Da Uea Em Sao Gabriel Da Cachoeira;Escola;Instalado;GESAC
40903;AM;1303809;São Gabriel da Cachoeira;Rural;Fab/Destacamento De Controle Do Espaco Aereo  Sao Gabriel Da Cachoeira;Posto de Fronteira;Instalado;GESAC
40904;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/6 Pelotao Especial De Fronteira  5 Bis;Posto de Fronteira;Instalado;GESAC
40905;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/7 Pelotao Especial De Fronteira  5 Bis;Posto de Fronteira;Instalado;GESAC
40906;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/1 Cia De Engenharia De Construcao Do 1 B E Cnst;Posto de Fronteira;Instalado;GESAC
40907;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/Hospital De Guarnicao De Sao Gabriel Da Cachoeira;Posto de Fronteira;Instalado;GESAC
40908;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/Comando De Fronteira Rio Negro E 5 Batalhao De Infantaria De Selva;Posto de Fronteira;Instalado;GESAC
40909;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/1 Pelotao Especial De Fronteira  5 Bis  Yauarete;Posto de Fronteira;Instalado;GESAC
40910;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/3 Pelotao Especial De Fronteira  5 Bis;Posto de Fronteira;Instalado;GESAC
40911;AM;1303809;São Gabriel da Cachoeira;Urbano;Eb/4 Pelotao Especial De Fronteira  5 Bis;Posto de Fronteira;Instalado;GESAC
40912;AM;1303809;São Gabriel da Cachoeira;Rural;Eb/5 Pelotao Especial De Fronteira  5 Bis  Maturaca;Posto de Fronteira;Instalado;GESAC
40914;AM;1303536;Presidente Figueiredo;Rural;ESCOLA MUNICIPAL SAO MIGUEL;Escola;Instalado;GESAC
40915;AM;1302702;Manicoré;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Manicore;Posto de Fronteira;Instalado;GESAC
40916;AM;1302702;Manicoré;Urbano;Eb/Tiro De Guerra De Manicore;Posto de Fronteira;Instalado;GESAC
40918;AM;1302603;Manaus;Urbano;Eb/Hospital Geral De Manaus;Posto de Fronteira;Instalado;GESAC
40919;AM;1302603;Manaus;Urbano;Eb/Centro De Instrucao De Guerra Na Selva  Cigsmn;Posto de Fronteira;Instalado;GESAC
40921;AM;1302603;Manaus;Urbano;Eb/29 Circunscricao De Servico Militar;Posto de Fronteira;Instalado;GESAC
40922;AM;1302603;Manaus;Urbano;Eb/4 Esquadrao De Aviacao Do Exercito;Posto de Fronteira;Instalado;GESAC
40923;AM;1302603;Manaus;Urbano;Eb/Comando Militar Amazonia  4 Centro De Telematica;Posto de Fronteira;Instalado;GESAC
40926;AM;1302405;Lábrea;Urbano;Kit - Biblioteca Municipal De Labrea - Semed;Biblioteca;Instalado;GESAC
40930;AM;1301902;Itacoatiara;Urbano;CENTRO DE EDUCACAO TECNOLOGICA DO AMAZONAS - CETAM;Escola;Instalado;GESAC
40931;AM;1301902;Itacoatiara;Urbano;Mb/Agencia Fluvial De Itacoatiara;Posto de Fronteira;Instalado;GESAC
40933;AM;1301704;Humaitá;Rural;Eb/54 Batalhao De Infantaria De Selva;Posto de Fronteira;Instalado;GESAC
40936;AM;1301407;Eirunepé;Urbano;MB/AGENCIA FLUVIAL DE EIRUNEPE;Posto de Fronteira;Instalado;GESAC
40937;AM;1301308;Codajás;Urbano;ESCOLA MUNICIPAL DONA MARIA BRAGA;Escola;Instalado;GESAC
40938;AM;1301209;Coari;Urbano;POLO UAB COARI;UAB;Instalado;GESAC
40939;AM;1303809;São Gabriel da Cachoeira;Urbano;Telecentro Da Pesca Mare  Sao Gabriel Da Cachoeira  Am  Colonia De Pescadores Z37 ;Pescadores;Instalado;GESAC
40940;AM;1300706;Boca do Acre;Urbano;Mb/Agencia Fluvial Boca Do Acre;Posto de Fronteira;Instalado;GESAC
40941;AM;1300706;Boca do Acre;Rural;ASSOCIACAO DE MORADORES DA VILA CEU DO MAPIA;Associação Comunitária;Instalado;GESAC
40942;AM;1300607;Benjamin Constant;Rural;ESC INDIGENA EBENEZER;Escola;Instalado;GESAC
40944;AM;1300508;Barreirinha;Rural;POLO BASE DE SAUDE INDIGENA VILA NOVA;Unidade de Saúde;Instalado;GESAC
40945;AM;1300409;Barcelos;Urbano;Eb/7 Delegacia Do Servico Militar Da 29 Csm;Posto de Fronteira;Instalado;GESAC
40947;AM;1300102;Anori;Urbano;Telecentro Da Pesca Mare  Anori  Am;Pescadores;Instalado;GESAC
40948;AL;2708709;São Miguel dos Milagres;Rural;GRUPO ESCOLAR JAIME DE ALTAVILA;Escola;Instalado;GESAC
40953;AL;2706703;Penedo;Rural;ESCOLA MUNICIPAL DE EDUCACAO BASICA ENGENHEIRO ANTONIO CANDIDO TOLEDO;Escola;Aguardando Remanejamento;GESAC
40955;AL;2706307;Palmeira dos Índios;Rural;ESCOLA MUNICIPAL SIDRAQUE NONATO DE ALMEIDA;Escola;Instalado;GESAC
40958;AL;2705002;Mata Grande;Rural;Associacao Dos Pequenos Produtores Rurais Do Sitio Cacimba Cercada E Caraibas;Assentamento;Instalado;GESAC
40959;AL;2704302;Maceió;Urbano;NÚCLEO DE CULTURA AFRO BRASILEIRA IYA OGUNTE;Ponto de Cultura;Instalado;GESAC
40960;AL;2702405;Delmiro Gouveia;Rural;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR RAIMYSON SILVA NASCIMENTO;Escola;Instalado;GESAC
40961;AL;2701407;Campo Alegre;Rural;ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO DE OLIVEIRA SANTOS;Escola;Instalado;GESAC
40965;AL;2700300;Arapiraca;Rural;ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR LUIZ ALBERTO DE MELO;Escola;Instalado;GESAC
40968;AC;1200609;Tarauacá;Urbano;POLO UAB DR DJALMA DA CUNHA BATISTA;UAB;Instalado;GESAC
40970;AC;1200435;Santa Rosa do Purus;Urbano;ESC DR CELSO COSME SALGADO;Escola;Instalado;GESAC
40971;AC;1200435;Santa Rosa do Purus;Urbano;SECRETARIA DE ESTADO DE DESENVOLVIMENTO FORUM DE DESENVOLVIMENTO LOCAL;Outros;Instalado;GESAC
40972;AC;1200435;Santa Rosa do Purus;Urbano;EB/4 PELOTAO ESPECIAL DE FRONTEIRA 4 BIS;Posto de Fronteira;Instalado;GESAC
40973;AC;1200385;Plácido de Castro;Urbano;Eb/3 Pelotao Especial De Fronteira  4 Bis;Posto de Fronteira;Instalado;GESAC
40974;AC;1200401;Rio Branco;Urbano;Fab/Destacamento De Controle Do Espaco Aereo  Rio Branco;Posto de Fronteira;Instalado;GESAC
40977;AC;1200351;Marechal Thaumaturgo;Urbano;SECRETARIA DE ESTADO DE DESENVOLVIMENTO CENTRO ADMINISTRATIVO MAL T;CRAS;Instalado;GESAC
40978;AC;1200351;Marechal Thaumaturgo;Rural;CENTRO YORENKA ATAME SABERES DA FLORESTA CENTRO DE INTERCAMBIO DE CONHECIME;Meio-Ambiente;Instalado;GESAC
40980;AC;1200351;Marechal Thaumaturgo;Rural;COMUNIDADE BURITIZAL FOZ DO BAGE RIO BAGE;Resex;Instalado;GESAC
40983;AC;1200328;Jordão;Urbano;ESC BERNARDO ABDON DA SILVA;Escola;Instalado;GESAC
40984;AC;1200328;Jordão;Urbano;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ESCRITORIO ADMINISTRATIVO;CRAS;Instalado;GESAC
40985;AC;1200302;Feijó;Urbano;Prefeitura Municipal De Feijo  Telecentro Comunitario Digital;Telecentro;Instalado;GESAC
40993;AC;1200054;Assis Brasil;Rural;Eb/2 Pelotao Especial De Fronteira  4 Bis;Posto de Fronteira;Instalado;GESAC
40995;TO;1720259;São Salvador do Tocantins;Rural;ESC EST RETIRO;Escola;Instalado;GESAC
40997;TO;1718881;Santa Maria do Tocantins;Urbano;COLEGIO ESTADUAL GIRASSOL DE TEMPO INTEGRAL SANTA MARIA;Escola;Instalado;GESAC
40998;TO;1718865;Santa Fé do Araguaia;Rural;ESC INDIGENA WAXIHO BEDU;Escola;Instalado;GESAC
40999;TO;1718758;Rio Sono;Rural;ESC EST IMACULADA CONCEICAO;Escola;Instalado;GESAC
41000;TO;1718204;Porto Nacional;Rural;ESC FAMILIA AGRICOLA DE PORTO NACIONAL;Escola;Instalado;GESAC
41001;TO;1714302;Nazaré;Rural;ESCOLA ESTADUAL DOM CORNELIO CHIZZINI;Escola;Instalado;GESAC
41005;TO;1709807;Ipueiras;Urbano;ESC EST FELIX CAMOA II;Escola;Instalado;GESAC
41006;TO;1707405;Esperantina;Rural;ESCOLA MUNICIPAL D PEDRO I;Escola;Instalado;GESAC
41008;TO;1707009;Dianópolis;Rural;ESC EST INST DE MENORES;Escola;Instalado;GESAC
41009;TO;1703842;Campos Lindos;Rural;ESC MUL JOSE RAMOS DE SOUSA;Escola;Aguardando Remanejamento;GESAC
41010;TO;1703826;Cachoeirinha;Urbano;ESCOLA MUNICIPAL PEQUENO PRINCIPE;Escola;Instalado;GESAC
41012;TO;1703073;Barra do Ouro;Rural;ESCOLA ESTADUAL BREJAO;Escola;Instalado;GESAC
41018;SP;3550605;São Roque;Urbano;Nte Sao Roque;Escola;Instalado;GESAC
41032;SE;2807501;Tomar do Geru;Rural;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DR ALBANO FRANCO;Escola;Instalado;GESAC
41035;SE;2805604;Porto da Folha;Rural;COLEGIO ESTADUAL PEDRO ALVES DE SOUZA;Escola;Instalado;GESAC
41038;SE;2805406;Poço Redondo;Urbano;COLEGIO ESTADUAL PROFESSOR JOSE ARIBALDO DE CAMPOS LIMA;Escola;Instalado;GESAC
41040;SE;2804706;Nossa Senhora de Lourdes;Rural;COLEGIO ESTADUAL MONSENHOR FERNANDO GRACA LEITE;Escola;Instalado;GESAC
41041;SE;2803500;Lagarto;Urbano;Nucleo De Tecnologia Educacional  Nteii;Escola;Instalado;GESAC
41043;SE;2802403;Gararu;Rural;COLEGIO ESTADUAL NELSON REZENDE DE ALBUQUERQUE;Escola;Instalado;GESAC
41046;SC;4219309;Videira;Rural;EEB ANISIO RACHADEL DE OLIVEIRA;Escola;Instalado;GESAC
41049;SC;4217501;Seara;Rural;EEB ELISABETHE MATILDE SIMON;Escola;Instalado;GESAC
41052;SC;4216701;São José do Cedro;Rural;EEF OSNI MEDEIROS REGIS;Escola;Instalado;GESAC
41055;SC;4214607;Rio do Oeste;Rural;ESCOLA DE ENSINO FUNDAMENTAL VEREADOR ALFREDO SCOTTINI;Escola;Instalado;GESAC
41058;SC;4212007;Palma Sola;Rural;EEB CATHARINA SEGER;Escola;Instalado;GESAC
41059;SC;4210308;Major Vieira;Rural;EEF FREI ANDRE MALINSKI;Escola;Instalado;GESAC
41060;SC;4210308;Major Vieira;Rural;EB DRAUSIO CELESTINO CUNHA;Escola;Instalado;GESAC
41066;SC;4205001;Dionísio Cerqueira;Rural;EEB JACOB MARAN;Escola;Instalado;GESAC
41067;SC;4205001;Dionísio Cerqueira;Rural;EEB PROF MARIA DA GLORIA MATTOS;Escola;Instalado;GESAC
41068;SC;4202404;Blumenau;Rural;EEB ERWIN RADTKE;Escola;Instalado;GESAC
41070;SC;4200200;Agrolândia;Rural;CENTRO DE EDUCACAO JOAQUIM MUNIZ DA COSTA;Escola;Instalado;GESAC
41071;RS;4323200;Victor Graeff;Rural;EMEF MARCILIO DIAS;Escola;Instalado;GESAC
41074;RS;4317707;Santo Antônio das Missões;Rural;ESC TECNICA EST ACHILINO DE SANTIS;Escola;Instalado;GESAC
